title,text,source_name,date,topics,sentiment,type,tickers,lastupdate,news_id,rank_score
Amazon News Leads to Massive Leap in Avalanche AVAX Price  Where to Next,The Avalanche AVAX price broke out from a shortterm bullish pattern following news of a partnership with Amazon It is in the process of reclaiming the 15 area,BeInCrypto,2023-01-12 10:00:00,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:2812",247937,3.55
Avalanche AVAX Trading Volume Skyrockets 400 After Amazons Partnership,Avalanche AVAX price unexpectedly increased by almost 25,UToday,2023-01-12 11:14:00,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:2787",247973,6.79
BREAKING Amazon chooses Avalanche to bring scalable blockchain solutions  AVAX price explodes,Amazon said that AWS will be supporting Avalanches infrastructure and DApp ecosystem to further facilitate oneclick payments,CryptoNewsFlash,2023-01-12 11:03:20,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:2791",247978,5.51
Ava Labs Partners with Amazon AWS Bringing Blockchain to Enterprises,There are a number of features that Ava Labs will be launching on AWS through the Avalanche project including tools,Crypto Economy,2023-01-12 11:35:17,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:2781",247983,6.01
Avalanche Price Prediction  This is Why AVAX is Pumping 25 and Theres Much More to Come,Avalanche price breakout over the last 24 hours seems unstoppable bolstered by a strategic partnership with Amazon Web Service AWS The bullish move in AVAX comes amid a marketwide uptick in crypto prices that started last week Avalanche currently exchanges hands at 1526 with its weekly cumulative gains increasing to 272,Cryptonews,2023-01-12 12:45:00,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:2758",248032,3.76
3 reasons why Avalanche AVAX price can double by March 2023,The latest AVAX price rally comes on the heels of Avalanches partnership with Amazon Web Services as the cryptocurrency market rebounds,Cointelegraph,2023-01-12 13:07:35,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:2746",248050,6.34
Avalanche Partners with Amazon Web Services AVAX Rallies 25,Avalanche has partnered with Amazon Web Services AWS to scale the adoption of blockchain technology by enterprises and governments,Dailycoin,2023-01-12 13:30:04,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:2734",248072,6.07
Ava Labs Partnership With Amazon Cloud Triggers AVAX Rally,Amazon Web Services customers will be able to spin up Avalanche blockchain nodes to help support dapp development,Blockworks,2023-01-12 13:31:11,['regulations'],Positive,Article,['AVAX'],"2024/02/07, 14:10:2731",248074,6.03
Elon Musk Attracts 4 Million Doge Army Avalanche As Wild Tesla Speculation Helps The Dogecoin Price To Suddenly Soar,Dogecoin the tongueincheek cryptocurrency thats exploded into the limelight this year has again found support from Tesla billionaire Elon Musk,Forbes,2021-05-12 08:30:00,[],Positive,Article,"['AVAX', 'DOGE']","2024/02/07, 14:10:8251",24812,4.75
Chainlink Decentraland Dogecoin and Avalanche,After a 2022 in tears and blood for almost all cryptocurrencies the new year opened with a green sign but with an apparent change of direction too little time to be sure strong volatility also returned with this article we try to analyze the most important realities touching on various aspects metaverse with Decentraland Chainlink memecoins courtesy of Dogecoin and Avalanche,The Cryptonomist,2023-01-12 14:22:25,[],Neutral,Article,"['AVAX', 'DOGE', 'LINK', 'MANA']","2024/02/07, 14:10:2709",248125,5.08
Bitcoin Tops 18000 Following Inflation Data Avalanche NEAR Protocol Among Top Gainers,Bitcoin CRYPTO BTC traded higher this morning following the release of US inflation data with the cryptocurrency prices trading past the 18000 level on Thursday Ethereum CRYPTO ETH also traded higher trading close to the key 1400 mark on Thursday,Benzinga,2023-01-12 14:46:21,[],Positive,Article,"['AVAX', 'BTC', 'NEAR']","2024/02/07, 14:10:2703",248129,6.0
AVAX Sees Massive Boost On Avalanches Partnership With Amazon Web Services,Ava Labs the Web3 organization overseeing the development and promotion of the Avalanche AVAX blockchain has scored a longterm partnership with Amazon Web Services AWS to scale,Zycrypto,2023-01-12 15:27:36,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:2696",248157,6.03
Avalanche AVAX gains 25 in a day thanks to the Amazon AWS,Even though the market may be in a downturn Avalanche AVAX has taken advantage of every chance to forge significant partnerships With its most recent alliance Avalanche is putting itself in a position to provide institutional services which may mark the beginning of the next stage of blockchain use,AMBCrypto,2023-01-12 15:30:28,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:2695",248158,6.13
Biggest Movers AVAX 22 Higher as DOT Nears 1Month High,Avalanche was one of Thursdays big gainers as the token rose by as much as 22 in todays session The move came as inflation in the United States fell to 65 as markets were expecting Polkadot was another notable mover with prices climbing close to a fourweek high,Bitcoin,2023-01-12 16:30:54,[],Positive,Article,"['AVAX', 'DOT']","2024/02/07, 14:10:2676",248188,5.58
Avalanche price analysis AVAX set for correction after reaching 30day high at 1638,Avalanche price analysis could be changing trends at current viewing as price receded more than 3 percent over the past 24 hours to move as low as 1489 This happened after AVAX price touched a monthlong high of 1638 yesterday to conclude an uptrend that initiated on January 2 with price then at 1074,Cryptopolitan,2023-01-13 00:13:22,['tanalysis'],Negative,Article,['AVAX'],"2024/02/07, 14:10:2584",248464,4.39
Crypto Avalanche AVAX soars after the partnership with Amazon,AVAX has managed to break through the 15 level,The Cryptonomist,2023-01-13 08:55:32,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:3128",248496,5.25
Avalanche price analysis Bulls prepare to surmount 1624 barrier,The Avalanche price analysis is indicating that the AVAXUSD value is on the rise again The recovery has been considered as the price has improved up to 1576 today,Cryptopolitan,2023-01-13 11:45:03,['tanalysis'],Positive,Article,['AVAX'],"2024/02/07, 14:10:3084",248583,5.73
Avalanche seeks dominance in DeFi through these strategic moves,Crypto networks and startups will rush to secure dominance as the crypto market recovers in 2023 This is already evident in many of the top blockchains such as Avalanche AVAX which has made a few announcements regarding its expansion,AMBCrypto,2023-01-12 23:30:31,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:2588",248614,6.65
Metacade MCADE and Avalanche AVAX Price Prediction Investor Favorites for 2023,Are you looking for the best tokens to invest in for 2023 Look no further In this article youll discover two projects that are being tipped as some of the hottest tokens for this year Metacade MCADE and Avalanche AVAX,Invezz,2023-01-13 12:23:44,[],Positive,Article,"['AVAX', 'MCADE']","2024/02/07, 14:10:3063",248626,5.25
Avalanches bull rally might come to a halt because of these factors,Avalanche AVAX investors had a good start to 2023 as the token registered massive gains on its chart According to CoinMarketCap AVAXs price increased by over 30 in the last seven days and at the time of writing it was trading at 1535,AMBCrypto,2023-01-13 16:30:39,[],Negative,Article,['AVAX'],"2024/02/07, 14:10:2980",248777,6.38
Popular Crypto Analyst Goes Bullish On BTC And AVAX Heres What He Said,Due to the Bitcoin BTC and crypto market uncertainty predicting the following trend pattern for crypto assets is usually difficult However analysts have always released predictions for most crypto assets,NewsBTC,2023-01-14 01:00:39,[],Positive,Article,"['AVAX', 'BTC']","2024/02/07, 14:10:2893",248950,5.84
Avalanche price analysis AVAXUSD positive trend continues as price reaches 1759,Avalanche price analysis for January 14 2023 is bullish with a strong trend line and is trading above 1759 and has surged up by over 1444 The trend line is supported by very high volume trading and is indicating a steady rise in the cryptocurrencys price,Cryptopolitan,2023-01-14 07:17:48,['tanalysis'],Positive,Article,['AVAX'],"2024/02/07, 14:10:3317",248987,4.82
This Week in Coins 2023 Green Streak Continues for Bitcoin Ethereum Solana Avalanche,Encouraging inflation news and a strong stock market kept BTC and ETH green this week and brought big boosts to SOL AVAX and LDO,Decrypt,2023-01-14 13:14:41,[],Positive,Article,"['AVAX', 'BTC', 'ETH', 'SOL']","2024/02/07, 14:10:3248",249078,5.25
Large cap altcoins push crypto through the 1 trillion mark,Cryptocurrencies have run amuck over the last few days as Bitcoin has helped lead the sector out of the doldrums An unexpected surge A huge pump to the upside has seen the total market cap of crypto push through the 1 trillion mark a level not seen since early November of last year,Crypto Daily,2023-01-14 19:00:00,[],Positive,Article,"['AVAX', 'ETH', 'SOL']","2024/02/07, 14:10:3195",249166,5.25
How to connect the Avalanche network to MetaMask,Avalanche users can enjoy Ethereum Web3 and DeFi applications by connecting the network to MetaMask Heres a stepbystep guide to doing it,Cointelegraph,2023-01-14 20:07:00,[],Neutral,Article,['AVAX'],"2024/02/07, 14:10:3189",249183,6.34
Acumen Network Receives Strategic Investment From Avalanche Blizzard EcoFund,Key Points In its latest announcement Acumen Network announced the receipt of a strategic investment from the Avalanche Blizzard ecofund The investment will go towards the development of a global expansion plan as well as deployment across multiple EVM Compatible networks including NEAR and FUEL,Coincu,2023-01-15 00:11:21,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:3174",249203,6.2
Avalanche AVAX confirms plans to host a new stablecoin called USP,The crypto market just concluded an interesting week marked by an extension of the bullish momentum at the start of this year Avalanche just made things more enjoyable after a major announcement wherein it revealed that it will host a new stablecoin,AMBCrypto,2023-01-15 08:30:02,['stablecoins'],Neutral,Article,['AVAX'],"2024/02/07, 14:10:3435",249238,5.9
Analyst Known for Calling Bitcoin Bottoms Updates Outlook Says Ethereum Aave and One ETH Rival Set to Rally,A crypto strategist who correctly called Bitcoins 2018 bottom says the floor for the BTC bear market is already in Pseudonymous analyst Smart Contracter tells his 281500 Twitter followers that Bitcoin has managed to take out two diagonal resistances that have kept BTC in a downtrend for over a year,The Daily Hodl,2023-01-15 12:45:59,[],Positive,Article,"['AAVE', 'AVAX', 'ETH']","2024/02/07, 14:10:3413",249276,5.03
Cryptocurrencies to Watch for the Week of January 16 2023,The crypto market continues to witness a significant uptick with Bitcoin BTC leading the charge after months of sideways trading The rally is the result of a combination of positive macroeconomic news and possible easing regulatory concerns in China,Finbold,2023-01-15 13:53:00,[],Neutral,Article,"['AVAX', 'BTC', 'FET', 'GALA', 'SHIB']","2024/02/07, 14:10:3406",249288,5.74
Bitcoin Ethereum Avalanche Price Analyses,The Fear and Greed Index is 45 Fear and is 7 from Sundays reading of 52 Neutral,The Cryptonomist,2023-01-16 12:15:26,[],Neutral,Article,"['AVAX', 'BTC', 'ETH']","2024/02/07, 14:10:3671",249578,4.38
Can Avalanche Price hit 100 in 2023,What is theAVAX price predictionin the first quarter of 2023 Can Avalanche price hit 100 in 2023,CryptoTicker,2023-01-17 05:49:09,[],Neutral,Article,['AVAX'],"2024/02/07, 14:10:4090",249934,2.99
Avalanche price analysis AVAX hits high volatility after reaching monthly high at 1854,Avalanche price analysis shows a changing trend on the daily chart as price settles after reaching a monthlong high of 1854 on January 14 With a 2 percent decline today AVAX dropped as low as 1607 showing high volatility in price action,Cryptopolitan,2023-01-16 19:03:00,['tanalysis'],Negative,Article,['AVAX'],"2024/02/07, 14:10:3512",249954,7.0
5 Best DeFi Tokens To Watch Out This Week,DeFi tokens are a collection of cryptocurrencies that are native to automated decentralized platforms that use smart contracts Decentralized finance is the term used to describe initiatives that seek to offer conventional financial serviceslike loans savings accounts and asset exchanges without the aid of a middleman,Coingape,2023-01-17 08:36:50,[],Positive,Article,"['AVAX', 'CRV', 'LINK', 'UNI', 'XTZ']","2024/02/07, 14:10:4068",249975,6.18
Dogecoin Polkadot and Avalanche crypto price analysis,Among the most prominent coins in terms of results and outlook according to analysts are DOGE DOT and AVAX,The Cryptonomist,2023-01-17 12:20:47,['tanalysis'],Positive,Article,"['AVAX', 'DOGE', 'DOT']","2024/02/07, 14:10:3996",250125,5.04
Avalanche AVAX is Partnering with Amazon  What It Means For Snowfall Protocol SNW,As part of Amazons renewed push for the adoption of blockchains by enterprises institutions and governments across the world they will be partnering with the company behind Avalanche,Dailycoin,2023-01-17 13:00:06,[],Neutral,Article,"['AVAX', 'SNW']","2024/02/07, 14:10:3975",250137,6.73
This Crypto Just Partnered With Amazon Time to Buy,Avalanches new partnership with Amazon Web Services could provide a strong catalyst for future longterm growth,The Motley Fool,2023-01-17 14:10:00,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:3956",250174,4.89
Could Avalanche AVAX witness a drop this week These metrics suggest,Avalanche AVAX recently uploaded its weekly report highlighting the most notable stats for the last seven days AVAXs TVL went up by over 4 during the last week and reached 8427 million,AMBCrypto,2023-01-17 16:30:55,[],Neutral,Article,['AVAX'],"2024/02/07, 14:10:3898",250272,4.68
Avalanche price analysis Bulls remain in control as AVAX strives to break above 1687,Avalanche price analysis shows that the cryptocurrency is going strong with a bullish momentum with the potential of hitting the 1730 mark in the near future The support level for AVAXUSD is at 1622 and breaking below this level could increase market volatility,Cryptopolitan,2023-01-17 18:07:19,['tanalysis'],Positive,Article,['AVAX'],"2024/02/07, 14:10:3873",250324,4.54
Smart Contract Tokens Defi Economy See Strong Growth Market Capitalization Swells by 78 Million in 30 Days,Smart contract tokens and the decentralized finance economy have been on a tear during the last month gaining against the US dollar The market capitalization of the smart contract platform token economy has swelled by 78 million over the last 30 days increasing from 243 billion to the current 321 billion,Bitcoin,2023-01-17 20:30:19,[],Positive,Article,"['ADA', 'AVAX', 'ETH', 'FTM', 'OLT', 'ONE', 'SOL', 'WAVES']","2024/02/07, 14:10:3838",250389,6.19
How to Buy AVAX Dont Just Sit There,Since the invention of Bitcoin in 2009 the token has spearheaded the market leap This post is all about how to buy AVAX Avalanche,CryptoTicker,2023-01-18 07:58:18,[],Neutral,Article,['AVAX'],"2024/02/07, 14:10:4420",250644,4.4
DeFi should complement TradFi not attack it Ava Labs CEO  Davos 2023,The cofounder and CEO of Ava Labs spoke with Cointelegraph at the World Economic Forum in Davos Switzerland on the future of DeFi and TradFi as two industries with merging value systems,Cointelegraph,2023-01-18 12:00:00,[],Neutral,Article,['AVAX'],"2024/02/07, 14:10:4342",250719,4.82
Calling All Contrarians These 3 Cryptos Could Take Off in 2023,After huge price declines in 2022 Solana Avalanche and Cardano are looking to rebound in 2023,The Motley Fool,2023-01-18 12:10:00,[],Positive,Article,"['ADA', 'AVAX', 'SOL']","2024/02/07, 14:10:4338",250725,5.97
Avalanche price analysis AVAX devalues at 1716 after a strong bearish signal,Avalanche price analysis for January 18 2023 reveals the market following a bearish trend The price of the digital asset has dropped to 1716 which is down from its alltime high of 1814 recorded at the beginning of today,Cryptopolitan,2023-01-18 15:18:42,['tanalysis'],Negative,Article,['AVAX'],"2024/02/07, 14:10:4259",250864,6.79
Price analysis 118 BTC ETH BNB XRP ADA DOGE MATIC DOT LTC AVAX,Positive US economic data initially propped up crypto and stock markets but it appears that bulls lack the might to keep the rally rolling,Cointelegraph,2023-01-18 19:34:05,['tanalysis'],Neutral,Article,"['ADA', 'AVAX', 'BNB', 'BTC', 'DOGE', 'DOT', 'ETH', 'LTC', 'MATIC', 'XRP']","2024/02/07, 14:10:4179",251034,6.83
Neopets Meta raises 4m in funding from Polygon Ventures Blizzard Avalanche,Web3 gaming investors are backing the revamp of 90s virtual pet game Neopets,The Block,2023-01-19 12:11:21,[],Positive,Article,"['AVAX', 'MATIC']","2024/02/07, 14:10:4692",251383,4.94
Avalanche price analysis AVAX faces a downtrend at 1585 as bears push the price lower,The Avalanche price has slightly dropped again today as the bears took charge of the market once again as per Avalanche price analysis After the continuous bullish activity of the last three days the price function has imbalanced again and the price has been lowered up to the 1585 level,Cryptopolitan,2023-01-19 14:13:49,['tanalysis'],Negative,Article,['AVAX'],"2024/02/07, 14:10:4634",251475,4.56
Ava Labs and Amazons partnership could expand the pie for blockchain,The collaboration will allow both individuals and institutions to launch subnets that can operate as selfsufficient blockchain systems,Cointelegraph,2023-01-19 14:13:53,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:4633",251476,6.38
Avalanche DEX Trader Joe Plans to Make its Tokens More Valuable for Users,The platform aims to expand to Arbitrum and BNB Chain in the coming weeks and is changing part of how its tokens are rewarded and distributed,Coindesk,2023-01-19 11:00:11,[],Positive,Article,"['AVAX', 'JOE']","2024/02/07, 14:10:4715",251578,6.28
Bitcoin Bridged to Avalanche Surpasses BTC Locked in Lightning Network,The total circulating supply rose on Avalanche to around 118 million surpassing Lightnings near 100 million,Coindesk,2023-01-19 10:25:41,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:4733",251579,5.89
Data suggests Avalanches AVAX rally was a buy the rumor sell the news event,AVAX price rallied after announcing news of an Amazon cloud integration but does the news do anything to improve Avalanches fundamentals,Cointelegraph,2023-01-19 18:00:00,[],Neutral,Article,['AVAX'],"2024/02/07, 14:10:4545",251665,4.2
More bitcoin in Avalanche than Lightning Network,There is more tokenized bitcoin locked in Avalanche than BTC in the Lightning Network LN data on Jan 18 reveals,Crypto news,2023-01-20 15:35:36,[],Neutral,Article,"['AVAX', 'BTC']","2024/02/07, 14:10:4945",252179,6.02
Price analysis 120 BTC ETH BNB XRP ADA DOGE MATIC DOT LTC AVAX,Bitcoin and altcoins appear to have shaken off the Genesis bankruptcy news by bouncing off their immediate support levels and rallying higher,Cointelegraph,2023-01-20 18:54:32,['tanalysis'],Positive,Article,"['ADA', 'AVAX', 'BNB', 'BTC', 'DOGE', 'DOT', 'ETH', 'LTC', 'MATIC', 'XRP']","2024/02/07, 14:10:4880",252295,6.03
Avalanche price analysis AVAX boosts up to 1760 as market shows high volatility,Avalanche price analysis shows a positive sight for bulls as price jumped up to 1760 over the past 24 hours incurring an 8 percent rise Since January 11 AVAX has shown a highly volatile price movement with a mixed set of red and green candlesticks on the daily chart,Cryptopolitan,2023-01-21 00:52:51,['tanalysis'],Positive,Article,['AVAX'],"2024/02/07, 14:10:4814",252423,6.0
Emin Gun Sirer of Avalanche AVAX that Adding Identity is Surveillance not Security,Catch up on the latest crypto market news at The Currency Analytics Emin Gun Sirer of Avalanche AVAX frequently expresses his views about stuff in the blockchain and cryptocurrency industry,The Currency Analytics,2023-01-21 17:11:56,[],Neutral,Article,['AVAX'],"2024/02/07, 14:10:5148",252619,6.13
Avalanche price analysis Can the bulls break past the 1750 resistance level,TLDR Breakdown Avalanche price analysis suggests sideways movement before the upwards breakout 1800 mark The closest support level lies at 1700 AVAX faces resistance at the 1750 mark The Avalanche price analysis shows that the AVAX price action has fallen down to the 290,Cryptopolitan,2023-01-21 17:59:22,['tanalysis'],Neutral,Article,['AVAX'],"2024/02/07, 14:10:5141",252629,4.59
Avalanche price analysis AVAX increases at 1802 after a complete bullish run,Avalanche price analysis is on the rise once again with the price reaching over 1837 in recent days An uptrend has been following quite consistently and the price has been traveling in the upward direction quite steadily,Cryptopolitan,2023-01-22 17:14:24,['tanalysis'],Positive,Article,['AVAX'],"2024/02/07, 14:10:5334",252799,5.73
Avalanche receives whales love will it be enough to save AVAX from bears,Avalanche AVAX became popular among whales once more As per WhaleStats a Twitter account that posts updates regarding whale activity it was recently revealed that AVAX was among the top 10 cryptos in terms of trading volume among the top 500 BSC whales,AMBCrypto,2023-01-22 21:30:38,['whales'],Neutral,Article,['AVAX'],"2024/02/07, 14:10:5304",252840,5.08
Harmony Hackers Cover Tracks by Bridging Portion of 100M Loot to Avalanche Ethereum and Tron,The hackers that targeted Harmony network in a 100 million hack last year have bridged their illgotten gains from Bitcoin to Avalanche Tron and Ethereum according to onchain analysis by blockchain sleuth MistTrack,Coindesk,2023-01-23 15:41:35,[],Negative,Article,"['AVAX', 'ETH', 'ONE']","2024/02/07, 14:10:5570",253225,5.53
Avalanche price analysis AVAX goes on the up again after beating 17 resistance,Avalanche price analysis shows a strong price signal suggested by price movement over the past 24 hours AVAX moved up to 1819 increasing more than 4 percent before settling at current price level of 1776,Cryptopolitan,2023-01-23 21:56:38,['tanalysis'],Positive,Article,['AVAX'],"2024/02/07, 14:10:5451",253439,6.05
Bridged Bitcoin on Avalanche Surpasses Value Locked on the Lightning Network,Members of the crypto community have been discussing the number of bitcoins that have been bridged over to the Avalanche network which is now larger than the total value locked on the Lightning Network At the time of writing there are 5493 bitcoins circulating on the Avalanche blockchain while the Lightning Network holds 5248 bitcoins,Bitcoin,2023-01-24 09:00:23,[],Positive,Article,"['AVAX', 'BTC']","2024/02/07, 14:10:6097",253588,4.33
Avalanche price analysis AVAX gain strength at 1812 as the market turns bullish,Avalanche price analysis shows an uptrend as a green candlestick has appeared on the price chart today Bulls have tried to make a comeback after the price function covered range downwards for the last few hours,Cryptopolitan,2023-01-24 15:27:56,['tanalysis'],Positive,Article,['AVAX'],"2024/02/07, 14:10:5945",253849,6.0
Biggest Movers AVAX Hits MultiMonth Peak as MATIC Jumps to 1Week High,Avalanche moved to a multimonth high on Jan 24 after reports that the number of bitcoin on its network rose to 5493 The news saw the token surge by nearly 5 today rising for a third straight session in the process Polygon also moved higher on Tuesday hitting a oneweek high,Bitcoin,2023-01-24 16:30:34,[],Positive,Article,"['AVAX', 'MATIC']","2024/02/07, 14:10:5926",253888,6.03
Can Avalanche AVAX Do a 50X Crypto Bull Mark Yusko Says Ethereum and Layer Ones To Outrun Next Bitcoin Rally,Morgan Creek Capital CIO Mark Yusko says Avalanche AVAX has the potential to go on a massive surge and outperform the rest of the crypto market in the next cycle,The Daily Hodl,2023-01-24 19:05:27,[],Positive,Article,"['AVAX', 'ETH']","2024/02/07, 14:10:5872",253985,5.91
Why Avalanche investors should maintain caution despite these new updates,Avalanches AVAX NFT ecosystem got good news on 23 January which could help the network register growth in the field Nakamoto Games a metaverse ecosystem recently announced that NAKAVERSE was poised to go multichain,AMBCrypto,2023-01-25 04:30:30,[],Neutral,Article,['AVAX'],"2024/02/07, 14:10:5797",254125,4.39
Top Altcoin to Watch With a 50x rally this Layer1 Token May Soon Outperform Bitcoin and Ethereum,As the markets are turning a little bullish some of the altcoins are gaining significant gains Among them is Avalanche AVAX which is believed to explode in the coming days Crypto Bull and CIO of Morgan Creek Capital Mark Yusko says Avalance AVAX has the potential to skyrocket by 50x in the next bull market,CoinPedia,2023-01-25 08:29:49,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:6470",254191,6.5
Avalanche Crumbles 10  Was The AVAX Rally A Bull Trap,Avalanche has been going up the chart ladder since the start of the year following the broader crypto market rally as major cryptocurrencies break through crucial resistances But right now its native token AVAX seems to have found itself a new ceiling,NewsBTC,2023-01-25 09:33:02,[],Negative,Article,['AVAX'],"2024/02/07, 14:10:6456",254213,6.03
This Crypto Could Rally 50x Higher Outperforming Bitcoin And Ethereum Says Morgan Creeks Yusko,Mark Yusko CIO at Morgan Creek Capitalsaid that Avalanche CRYPTO AVAX has the potential to outperform the entire crypto market including Bitcoin CRYPTO BTC and Ethereum CRYPTO ETH What Happened Yusko in a YouTube video saidAVAX could rally by 50 times in the next bull cycle provided that Bitcoin and major coins remain successful,Benzinga,2023-01-25 14:07:19,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:6333",254413,5.04
Price analysis 125 BTC ETH BNB XRP ADA DOGE MATIC DOT LTC AVAX,Bitcoin and the wider crypto market began to correct after the bullish momentum that drove last weeks rally to yeartodate highs started to fizzle out,Cointelegraph,2023-01-25 20:05:00,['tanalysis'],Neutral,Article,"['ADA', 'AVAX', 'BNB', 'BTC', 'DOGE', 'DOT', 'ETH', 'LTC', 'MATIC', 'XRP']","2024/02/07, 14:10:6211",254648,6.16
Avalanche price analysis AVAX follows up with strong comeback after 1642 setback,Avalanche price analysis shows price on the up once again with price movement over the past 24 hours providing a 4 percent increment AVAX moved up to 1822 after todays price action after having moved down to 1642 yesterday,Cryptopolitan,2023-01-25 23:51:50,['tanalysis'],Positive,Article,['AVAX'],"2024/02/07, 14:10:6176",254723,6.65
Why Avalanche protocols are not the only crucial elements to AVAX rejuvenation,According to information from DeFi Llama protocols under the Avalanche AVAX ecosystem have contributed immensely to it in the last 30 days At the time of writing the AVAX Total Value Locked TVL was 8903 million,AMBCrypto,2023-01-26 03:30:43,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:6158",254753,5.36
3 Potentially Explosive Cryptocurrencies to Buy in 2023,These cryptocurrencies each lost more than 80 last year,The Motley Fool,2023-01-26 11:00:00,[],Neutral,Article,"['ADA', 'ALGO', 'AVAX']","2024/02/07, 14:10:6745",254877,5.91
Avalanche price analysis AVAX increases sharply as bullish momentum soars to 1863,Avalanche price analysis shows that the AVAXUSD pair is currently in a bullish trend with prices rising steadily above 1863 This indicates that buyers are in control of the market and are likely to push prices higher in the near future,Cryptopolitan,2023-01-26 16:04:15,['tanalysis'],Positive,Article,['AVAX'],"2024/02/07, 14:10:6620",255070,5.45
Crypto Analyst Who Nailed Bitcoins 2018 Bottom Warns Binance Coin and One Ethereum Rival Primed for Pullbacks,A popular cryptocurrency analyst and trader is expressing nearterm bearish sentiment for Binance Coin BNB and one Ethereum ETH competitor Starting with Binance Coin the pseudonymous analyst Smart Contracter tells his 219100 Twitter followers that the fifthlargest crypto asset by market cap could plummet by about 12 from current levels,The Daily Hodl,2023-01-26 21:00:09,[],Negative,Article,"['AVAX', 'BNB']","2024/02/07, 14:10:6557",255224,6.4
BNB May PlummetBy 12 As Avalanche AVAX Witnesses An Imminent Fall To Below 14,Key Points A wellknown cryptocurrency analyst and trader is pessimistic about Binance Coin BNB and one Ethereum ETH competitor in the short run Starting with Binance Coin Smart Contracter a pseudonymous analyst advises that the fifthlargest crypto asset by market value might fall by 12 from present levels,Coincu,2023-01-27 11:56:31,[],Negative,Article,"['AVAX', 'BNB']","2024/02/07, 14:10:7012",255458,4.96
Avalanche AVAX Price Rally Stalls but 23 Still Within Reach,After the Avalanche AVAX price completes its correction a significant upward movement is expected,BeInCrypto,2023-01-27 16:00:00,[],Positive,Article,['AVAX'],"2024/02/07, 14:10:6921",255630,6.05
Price analysis 127 BTC ETH BNB XRP ADA DOGE MATIC DOT LTC AVAX,Bitcoin and select altcoins continue to consolidate near their recent highs increasing the possibility of an upside breakout,Cointelegraph,2023-01-27 20:30:24,['tanalysis'],Neutral,Article,"['ADA', 'AVAX', 'BNB', 'BTC', 'DOGE', 'DOT', 'ETH', 'LTC', 'MATIC', 'XRP']","2024/02/07, 14:10:6850",255752,5.29
Avalanche Crypto and Layer1 Blockchain,What is AVAX and how does the Avalanche blockchain work Can this scalable and secure Layer1 network replace Ethereum,Dailycoin,2023-01-28 05:00:05,[],Neutral,Article,['AVAX'],"2024/02/07, 14:10:7257",255839,6.27
Analyst Names Top Crypto Assets Beyond Ethereum Says Bitcoin Remain Bullish Despite Pullback,Popular analyst and trader Michal van de Poppe is providing his take on the latest market correction while naming a set of altcoins that have caught his attention Although the market is down amid news that Tesla will stop accepting Bitcoin as payment until the cryptocurrency meets the companys energy efficiency standards Van de Poppe  The post Analyst Names Top Crypto Assets Beyond Ethereum Says Bitcoin Remain Bullish Despite Pullback appeared first on The Daily Hodl,The Daily Hodl,2021-05-14 22:05:41,[],Positive,Article,"['ADA', 'AVAX', 'DOT']","2024/02/07, 14:10:8516",25584,4.38
Avalanche AVAX fixated on its preFTX level  Is it even achievable,Avalanche AVAX is an inch away from hitting a crucial multimonth peak AVAXs value surged from 10 to a high of 1897  over 75 gains,AMBCrypto,2023-01-28 06:30:37,[],Neutral,Article,['AVAX'],"2024/02/07, 14:10:7250",255853,6.85
Avalanche Skyrockets 14 Bitcoin Calm at 23K Weekend Watch,The alternative coins have outperformed bitcoin in the past 24 hours,CryptoPotato,2023-01-28 09:50:54,[],Neutral,Article,"['AVAX', 'BTC']","2024/02/07, 14:10:7227",255890,5.76
Avalanche price analysis AVAX price backtracks to 2038 as selling pressure appears,The results of the Avalanche price analysis are negative for the day as the price continued to decline Due to the selling pressure that has developed since the price increase that was seen yesterday the price has dropped to 2038,Cryptopolitan,2023-01-28 11:09:41,['tanalysis'],Negative,Article,['AVAX'],"2024/02/07, 14:10:7212",255910,5.11
This Week in Coins Ethereum Drops as Aptos Axie Avalanche See Big Gains,The crypto markets green streak to start the year ended on Friday as Bitcoin and Ethereum lost steambut other names saw green,Decrypt,2023-01-28 14:04:18,[],Neutral,Article,"['APT', 'AVAX', 'ETH', 'AXS']","2024/02/07, 14:10:7175",255971,5.73
