title,text,source_name,date,topics,sentiment,type,tickers,lastupdate,news_id,rank_score
Uniswap UNI rejected at bearish order block bulls fight to defend 52 level,UNIs bullish rally halted at 63 price area as buying pressure wanes,AMBCrypto,2023-05-07 05:30:12,['tanalysis'],Negative,Article,['UNI'],"2024/02/07, 14:10:34650",302034,6.76
Uniswap price analysis Bearish momentum degrades the UNI price to 534,Uniswap price analysis shows that the market sentiment is bearish and the price may continue to fall The UNIUSD pair is currently trading at 534 down 016 percent in the past 24 hours and 460 on a 7day basis,Cryptopolitan,2023-05-07 15:17:23,['tanalysis'],Negative,Article,['UNI'],"2024/02/07, 14:10:34584",302128,6.03
New Project Losses Over 331000 After Setup Flaw On Uniswap V3,A flaw in the setup of a liquidity provider LP on Uniswap V3 has resulted in a user earning over 331000 in just a few seconds This lucky individual had initially sent only 01 ETH to the Art Coin presale,Bitcoinist,2023-05-08 22:00:41,['upgrade'],Negative,Article,['UNI'],"2024/02/07, 14:10:34693",302716,6.34
Uniswap Price Prediction Will UNI Price Hit 100 in 2021,With the idea of no intermediaries came Cryptocurrency into existence Every crypto that sees its advent tries hard to maintain this Uniswap is one cryptocurrency network that aims to bring greater decentralization This is a cryptocurrency which is said to have the most liquid exchange that is why it has gained popularity among various investors ,CoinPedia,2021-06-02 15:18:05,[],Neutral,Article,['UNI'],"2024/02/07, 14:10:11989",30291,5.89
Price analysis 62 BTC ETH BNB ADA DOGE XRP DOT UNI ICP BCH,Altcoins are picking up steam as the relief rally in Bitcoin and Ether gains traction,Cointelegraph,2021-06-02 17:58:15,['tanalysis'],Neutral,Article,"['ADA', 'BCH', 'BNB', 'BTC', 'DOGE', 'DOT', 'ETH', 'UNI', 'XRP', 'ICP']","2024/02/07, 14:10:11947",30317,4.37
Uniswap price analysis Bearish swing deflates UNI price levels to 498,The Uniswap price analysis shows a bearish market direction as the coin has experienced a significant drop in market value The UNIUSD is currently trading at 498 which is a decrease of 842 percent in the past 24 hours,Cryptopolitan,2023-05-09 17:19:30,['tanalysis'],Negative,Article,['UNI'],"2024/02/07, 14:10:35142",303187,4.75
Uniswap Volume Leapfrogs Coinbase Thanks to Pepe and Meme Coins,Uniswap still looks to be slightly ahead of Coinbase with 12 billion volume compared to the San Franciscobased exchanges 948 million,Decrypt,2023-05-10 16:35:40,[],Positive,Article,"['PEPE', 'UNI']","2024/02/07, 14:10:35507",303755,4.96
Uniswap leaps over Coinbase in daily trading volume amid meme coin mania,In a significant crypto market twist decentralized exchange Uniswap has surged past Coinbase in daily trading volume spurred by the recent buzz surrounding Pepecoins booming market cap,Crypto news,2023-05-10 18:00:45,[],Positive,Article,['UNI'],"2024/02/07, 14:10:35474",303814,5.61
Uniswap Weighs Proposal to Enrich Token Holders Switch on Liquidity Pool Fees,The plan to implement fees on all of Uniswaps version two liquidity pools and some of its version three pools would funnel money to the protocols treasury and token holders,Coindesk,2023-05-10 19:33:26,[],Positive,Article,['UNI'],"2024/02/07, 14:10:35454",303857,6.07
Kava Woo Floki Uni GRT Mina Surge as Top Gainers BSV PEPE SUI BCH LUNC MKR Face Market Declines,Todays cryptocurrency market showcases Kava KAVA Woo Network WOO Floki Inu FLOKI Uniswap UNI The Graph GRT and Mina Protocol MINA as the top gainers while Bitcoin SV BSV Pepecoin PEPE SUI SUIio Bitcoin Cash BCH Luna Classic LUNC and Maker MKR have faced losses,The Currency Analytics,2023-05-11 04:37:06,[],Positive,Article,"['BCH', 'BSV', 'FLOKI', 'GRT', 'KAVA', 'LUNC', 'MINA', 'MKR', 'PEPE', 'SUI', 'UNI']","2024/02/07, 14:10:36128",303984,6.7
Developers Deploy Uniswap Contracts on Bitcoin as BRC20Based SHIB PEPE Gain Popularity,Tokens issued on Bitcoin ran to a cumulative market capitalization of as much as 15 billion earlier this week before sharply correcting,Coindesk,2023-05-11 08:40:48,[],Neutral,Article,"['BTC', 'PEPE', 'SHIB', 'UNI']","2024/02/07, 14:10:36082",304049,4.08
Uniswap Deliberating On Proposal To Switch On Liquidity Pool Fees,The Uniswap decentralized exchange community is deliberating on a proposal to switch on Liquidity Pool Fees The plan to switch on Liquidity Pool Fees would see money being funneled into Uniswaps treasury and token holders,Crypto Daily,2023-05-11 09:45:00,[],Positive,Article,['UNI'],"2024/02/07, 14:10:36064",304071,6.23
ConsenSys throws its weight behind Uniswap DeFi lobbying proposal,The controversial proposal is gaining the support of the big players,Cointelegraph,2021-06-03 03:43:54,[],Neutral,Article,['UNI'],"2024/02/07, 14:10:11888",30408,6.33
Uniswap UNI Surges After A Bumpy Ride Is Bearish Run Over,Uniswap UNI has been experiencing downward movement due to general market sentiment The downtrend started on April 19 dropping from 6 to 5,NewsBTC,2023-05-11 15:00:04,[],Neutral,Article,['UNI'],"2024/02/07, 14:10:35920",304294,5.88
Polychain Snubs Lucrative Crypto Arbitrage Prepares to Trade 6M of ROOK Token on Uniswap,Crypto hedge fund Polychain motioned to sell up to 6 million of ROOK tokens via Uniswap upending the calculus behind a savvy DeFi trade,Coindesk,2023-05-11 18:51:33,[],Positive,Article,"['ROOK', 'UNI']","2024/02/07, 14:10:35835",304442,5.58
Decentralized Exchange Uniswap Trading Volume Outpaces Coinbase for 4th Consecutive Month,Uniswap the decentralized exchange outpaced centralized exchange Coinbase in April,Coindesk,2023-05-11 19:27:47,[],Positive,Article,['UNI'],"2024/02/07, 14:10:35829",304457,3.08
Chinese staterun TV network draws attention to DeFi scams on Uniswap,CCTV13 a TV channel that is part of the statecontrolled China Central Television CCTV network aired a new report today highlighting how easy malicious actors can create fraudulent tokens and sell them on decentralized finance DeFi platforms such as Uniswap The post Chinese staterun TV network draws attention to DeFi scams on Uniswap appeared first on CryptoSlate,CryptoSlate,2021-06-03 04:01:14,[],Negative,Article,['UNI'],"2024/02/07, 14:10:12344",30448,6.05
Centralized Exchanges volumes decline Did Uniswap and SushiSwap benefit,According to recent data spot trading on popular exchanges such as Binance and OKX has fallen by 469 and 36 over the last month,AMBCrypto,2023-05-11 22:30:21,[],Negative,Article,"['SUSHI', 'UNI']","2024/02/07, 14:10:35792",304514,6.03
Uniswap price analysis UNI price falls below 5 signaling a bearish trend,According to the Uniswap price analysis the markets momentum has once again turned bearish and is picking up speed The price of cryptocurrencies has fallen precipitously to 499 in todays market severely damaging their overall value as the coin has been struggling to maintain the 5 psychological level,Cryptopolitan,2023-05-12 05:24:00,['tanalysis'],Negative,Article,['UNI'],"2024/02/07, 14:10:36457",304602,6.23
Uniswaps recovery stalls near range lows  Are shorting gains likely,Uniswaps UNI strong recovery could be far from sight unless BTC reverses recent losses,AMBCrypto,2023-05-12 07:30:41,['tanalysis'],Negative,Article,['UNI'],"2024/02/07, 14:10:36437",304634,5.97
Uniswap UNI unveils new developments to retain users will it be enough,Uniswap developers get Ethereum Foundations grants for their work related to Account Abstraction Despite new developments made by developers and increasing activity overall user retention continues to decline,AMBCrypto,2023-05-12 12:00:00,[],Negative,Article,['UNI'],"2024/02/07, 14:10:36365",304746,4.89
Uniswaps UNI network activity soars but is it all just smoke and mirrors,Uniswaps network activity rallies to new highs while its trading volume and transaction fees take a beating,AMBCrypto,2023-05-12 20:30:01,[],Negative,Article,['UNI'],"2024/02/07, 14:10:36178",305011,5.95
Bakkt Mass Delists Tokens Including Aave Avalanche Compound Filecoin MakerDAO and Uniswap,Intercontinental Exchangeowned Bakkt discontinued its consumerfacing app in February as it shifts away from retail,Coindesk,2023-05-12 21:28:24,[],Negative,Article,"['AAVE', 'AVAX', 'FIL', 'MKR', 'UNI', 'COMP']","2024/02/07, 14:10:36163",305042,6.71
Bakkt to delist twothirds of supported tokens,Bakkt will delist the majority of its previously supported cryptocurrency tokens The Wall Street Journal reported May 12 Delisting 25 cryptocurrencies Bakkt will specifically delist 25 of the 36 assets that it once supported through its recently acquired subsidiary Apex Crypto,CryptoSlate,2023-05-12 22:36:17,[],Negative,Article,"['ATOM', 'AVAX', 'BAT', 'FIL', 'ICP', 'LINK', 'UNI', 'XLM', 'XTZ']","2024/02/07, 14:10:36149",305058,3.3
Bakkt delists majority of tokens from recently acquired Apex Crypto platform,The delisting included major tokens used in DeFi the company said it was following uptodate regulatory guidance,Cointelegraph,2023-05-12 23:43:35,[],Negative,Article,"['AAVE', 'APE', 'ATOM', 'BNT', 'CHZ', 'COMP', 'CRV', 'ENJ', 'FIL', 'FTM', 'GALA', 'GRT', 'ICP', 'LINK', 'LRC', 'MKR', 'REN', 'SNX', 'SUSHI', 'UNI', 'XLM', 'XTZ', 'YFI']","2024/02/07, 14:10:36144",305066,6.03
Bakkt Delists 25 Tokens Including AAVE LINK And UNI Amid Regulatory Changes,Bakkt the Intercontinental Exchanges crypto business has confirmed delisting 25 of the 36 tokens it offers via Apex Crypto The delisting decision was made after the firm acquired custody and clearing firm Apex Crypto last month,Coincu,2023-05-13 01:04:01,['regulations'],Negative,Article,"['AAVE', 'UNI', 'LINK']","2024/02/07, 14:10:36141",305074,5.51
Uniswap price analysis UNI declines at 5084,Uniswap price analysis reveals that the market is following a negative trend below the 6 mark and is likely to remain today May 13 2023 On May 11 2023 the UNIUSD pairing displayed considerable upward momentum with a significant price surge from 49 to 52,Cryptopolitan,2023-05-13 18:15:34,['tanalysis'],Negative,Article,['UNI'],"2024/02/07, 14:10:36506",305278,5.9
Uniswap price analysis UNI gains value at 513 after a bullish rally,Uniswap price analysis shows a strong bullish comeback for UNIUSD after it reached a weekly low of the 491 mark Since then the pair has gained more than 010 percent in value and is currently trading above the 508 level,Cryptopolitan,2023-05-14 21:02:04,['tanalysis'],Positive,Article,['UNI'],"2024/02/07, 14:10:36663",305470,5.9
As Uniswaps exchange flow turns positive is a UNI dump in sight,An increase in UNI sell pressure could be in the works except theres a change in some certain metrics and indicators,AMBCrypto,2023-05-15 00:30:45,[],Negative,Article,['UNI'],"2024/02/07, 14:10:36655",305485,3.65
Uniswap the DEX increases in volume thanks to PEPE meme crypto,The Uniswap DEX continues to grow in terms of daily volume The reason now could be attributed to the popularity of Pepecoin PEPE which had initially surpassed 1 billion in market capitalization,The Cryptonomist,2023-05-15 07:12:12,[],Positive,Article,"['PEPE', 'UNI']","2024/02/07, 14:10:37065",305568,5.9
Uniswap price analysis UNI climbs to 520 showing impressive growth,A significant price increase has been observed today and the Uniswap price analysis shows a strong bullish trend According to the most recent update buyers are winning since they are dominating the market,Cryptopolitan,2023-05-15 08:35:09,['tanalysis'],Positive,Article,['UNI'],"2024/02/07, 14:10:37045",305581,5.53
Uniswap V3 Deployment To Moonbeam Proposal Is Receiving Support,The Uniswap community has proposed resuming Uniswap V3 deployment on Polkadots EVMcompatible parachain Moonbeam,Coincu,2023-05-15 10:07:00,['upgrade'],Positive,Article,"['GLMR', 'UNI']","2024/02/07, 14:10:37015",305644,5.84
Uniswap price analysis UNI price consolidate around 510 After a bearish run,The most recent Uniswap price analysis indicates that the token has been consolidating around 510 after a bearish run in the past few hours UNIUSD was in an uptrend at the start of the day but has since declined sharply as bears took control of the market,Cryptopolitan,2023-05-16 15:16:11,['tanalysis'],Negative,Article,['UNI'],"2024/02/07, 14:10:37239",306358,4.8
Scott Melker Analyzes State of Ethereum Binance Coin Cardano Dogecoin XRP Polkadot and Uniswap,Crypto analyst Scott Melker is tracking the key levels to watch for a group of the top altcoins by market cap Melker says that Cardanos current price action is displaying directional uncertainty but that the key level to watch is the 150 mark ADAUSD  really really gross chart really weird to look at Not  The post Scott Melker Analyzes State of Ethereum Binance Coin Cardano Dogecoin XRP Polkadot and Uniswap appeared first on The Daily Hodl,The Daily Hodl,2021-06-03 18:45:11,[],Neutral,Article,"['ADA', 'BNB', 'DOGE', 'DOT', 'ETH', 'UNI', 'XRP']","2024/02/07, 14:10:12185",30636,4.38
DeFi Exchange Uniswap to Launch on Polkadot via Moonbeam Parachain,Uniswap V3 is coming to Polkadot on the Moonbeam parachain after a nearunanimous governance vote conducted by Blockchain at Michigan,Decrypt,2023-05-17 13:01:43,[],Positive,Article,"['DOT', 'GLMR', 'UNI']","2024/02/07, 14:10:37686",306806,6.85
Uniswap Will Go Live on Polkadot Through Moonbeam Parachain,Pioneering decentralized exchange DEX platform Uniswap is set to go live on the Polkadot blockchain network in what represents a show of the interoperability feature of both protocols As revealed by Polkadot the DEX will be onboarded through one of its first parachains the Moonbeam Network,UToday,2023-05-17 15:50:00,[],Positive,Article,"['DOT', 'GLMR', 'UNI']","2024/02/07, 14:10:37589",306947,6.2
Shanghai Man Greenlight for miners CZ not responsible for BSC Uniswap frauds on TV,CZ claims Binance didnt really make Binance Smart Chain Beijing to distribute 62 million in free digital yuan and miners speak out about clean energy mining,Cointelegraph,2021-06-04 00:51:54,[],Neutral,Article,"['BSC', 'UNI']","2024/02/07, 14:10:12138",30695,4.53
Uniswap to expand DeFi reach with upcoming Polkadot deployment,Decentralized finance platform Uniswap is set to launch on the Polkadot network marking a step forward in expanding its accessibility,Crypto news,2023-05-17 16:01:00,[],Positive,Article,"['DOT', 'UNI']","2024/02/07, 14:10:37584",306953,6.54
DeFi Must Get Easier to Use to Win Over Retail Customers Uniswap Survey Finds,Uniswap found that many respondents are put off by the complexity and cost of onchain trading,Coindesk,2023-05-17 17:30:00,[],Neutral,Article,['UNI'],"2024/02/07, 14:10:37549",307029,4.34
Uniswap will deploy on Polkadot parachain Moonbeam,The decentralized exchange gets a Polkadot version via the Moonbeam network,Cointelegraph,2023-05-17 18:30:00,[],Neutral,Article,"['DOT', 'GLMR', 'UNI']","2024/02/07, 14:10:37528",307058,6.13
Uniswap contributors propose deploying DEX on Coinbases Layer 2 Base,The contributors to Uniswap the largest decentralized exchange have begun deliberations on the possibility of launching the on Base network,The Block,2023-05-17 19:08:19,[],Positive,Article,['UNI'],"2024/02/07, 14:10:37521",307070,4.89
Uniswap to establish a presence on Polkadots Moonbeam Parachain,Uniswap the leading decentralized finance DeFi exchange is set to expand its operations and tap into new horizons by deploying on Polkadots Moonbeam parachain This strategic move marks a significant milestone for both Uniswap and Polkadot as it enables enhanced interoperability and scalability within the rapidly evolving DeFi ecosystem,Cryptopolitan,2023-05-17 20:43:36,[],Positive,Article,"['DOT', 'GLMR', 'UNI']","2024/02/07, 14:10:37492",307112,6.05
Uniswap governance members seek to launch on Base Coinbases layer 2,Three Uniswap governance members proposed deploying Uniswap v3 to Coinbases layer 2 network Base on May 17 Aiming for day one launch Those governance members  she256 Michigan Blockchain 1 and GFX Labs 3  collectively announced the proposal on Uniswaps forums,CryptoSlate,2023-05-17 22:55:16,[],Positive,Article,['UNI'],"2024/02/07, 14:10:37465",307154,6.02
Uniswap v3 will launch on Polkadots Parachain if this condition is met,A new proposal is currently under voting which if passed will allow the deployment of Uniswap v3 on Polkadots parachain Moonbeam,AMBCrypto,2023-05-17 23:30:43,['upgrade'],Positive,Article,"['DOT', 'UNI']","2024/02/07, 14:10:37459",307160,5.08
Uniswap And Polkadot Join Forces To Boost Decentralized Trading Volume Heres How,Polkadot has announced that Uniswap the most important decentralized exchange DEX in terms of daily traded volume is coming to its ecosystem via the Moonbeam Network parachain This development is expected to significantly increase volume and liquidity across the Polkadot ecosystem while providing users a trustless permissionless and noncustodial way to trade and access tokens,NewsBTC,2023-05-18 01:00:54,[],Positive,Article,"['DOT', 'UNI']","2024/02/07, 14:10:37447",307175,5.03
Uniswap Eyes Deployment On Moonbeam Parachain,Premier decentralized exchange platform Uniswap is set to launch on Polkadots Moonbeam parachain with the integrations tabled through its decentralized governance platform Uniswaps plans for a more diversified offering have gained traction with its proposed launch on Moonbeam Polkadots parachain,Crypto Daily,2023-05-18 07:00:00,[],Positive,Article,"['GLMR', 'UNI']","2024/02/07, 14:10:38174",307255,5.14
Uniswap to Join the Polkadot Ecosystem via Moonbeam Network Bolstering Liquidity and Volume,Uniswap is set to make its debut in the Polkadot ecosystem via the Moonbeam Network parachain,Blockchain News,2023-05-17 23:09:04,[],Positive,Article,"['DOT', 'GLMR', 'UNI']","2024/02/07, 14:10:37464",307279,4.96
Uniswap V3 to Deploy on Polkadot via Moonbeam Parachain,The Uniswap ecosystem is expected to significantly benefit from Polkadots vast multichain capabilities and vice versa,Coinspeaker,2023-05-18 08:38:23,['upgrade'],Positive,Article,"['DOT', 'GLMR', 'UNI']","2024/02/07, 14:10:38160",307290,4.4
Uniswap Survey Uncovers DeFi Barriers but Users Keen to Experiment,Uniswap Labs survey on CeFi users perception of DeFi shows opportunities but also key barriers to overcome,Dailycoin,2023-05-18 14:31:37,[],Positive,Article,['UNI'],"2024/02/07, 14:10:38003",307514,5.97
CeFi Users Want To Explore DeFi Uniswap Survey Uncovers New Wave Of Adoption,Uniswap Labs a leading decentralized finance DeFi platform has recently conducted a survey to understand the motivations and barriers of USbased retail users towards DeFi The survey received 1860 responses including noncrypto centralized finance CeFi and DeFi users,NewsBTC,2023-05-18 19:00:10,[],Positive,Article,['UNI'],"2024/02/07, 14:10:37916",307662,4.89
Uniswap Community Mulls Fee Switch Proposal,The community that governs Uniswaps decentralized exchange is once again discussing the possibility of implementing a fee switch,Blockworks,2023-05-18 19:09:57,['regulations'],Neutral,Article,['UNI'],"2024/02/07, 14:10:37915",307664,6.61
Uniswap contributors open up discussion on deploying V3 iteration on Base,Three influential contributors to Uniswap have commenced discussions to explore the potential deployment of the DEXs V3 iteration on Coinbases Layer 2 blockchain Base,AMBCrypto,2023-05-18 20:30:08,['upgrade'],Positive,Article,['UNI'],"2024/02/07, 14:10:37886",307704,6.02
Uniswap UNI Price Trends Upwards as Community Votes on Proposal,UNI is now up 7 since the voting proposal on Liquidity Fees began on May 10 Will the bullish 6 Uniswap Price prediction be validated,BeInCrypto,2023-05-18 21:00:00,[],Positive,Article,['UNI'],"2024/02/07, 14:10:37881",307718,4.94
Uniswap retests previous midrange level bulls can watch for these levels,Uniswaps UNI pullback retest on this FVG fair value gap zone could offer a buying opportunity with a good risk ratio,AMBCrypto,2023-05-19 04:30:58,['tanalysis'],Positive,Article,['UNI'],"2024/02/07, 14:10:38513",307796,6.5
MATIC Price Wipes Down the Curve Will SOL and UNI Ensue,MATIC Price Trend Collapses Down The polygon price has been moving between a narrow range of 175 and 185 in the last few days The movements have been constantly wavering within this range However earlier today the price shifted downwards from this range and started to approach its nearest low Currently swinging at a range ,CoinPedia,2021-06-04 10:38:43,[],Negative,Article,"['MATIC', 'SOL', 'UNI']","2024/02/07, 14:10:12541",30798,4.09
Uniswap Explains How Account Abstraction Can Make Crypto Mainstream,Uniswap believes that one Ethereum Improvement Proposal holds promise to significantly boost crypto adoption,Dailycoin,2023-05-19 14:41:43,[],Positive,Article,['UNI'],"2024/02/07, 14:10:38354",308046,6.5
Uniswap price analysis Bearish sentiment causes a regression in price to 528,The Uniswap price analysis shows that bears have struggled to maintain dominance resulting in a low price trend over the past two days After peaking at 533 selling pressure emerged leading to a downtrend,Cryptopolitan,2023-05-20 06:28:36,['tanalysis'],Negative,Article,['UNI'],"2024/02/07, 14:10:38665",308295,3.71
Uniswap targeted by phishing scams as protocol struggles with user retention,Uniswap scammers exploited nearly 800 users and assets worth over 18 million were lost,AMBCrypto,2023-05-20 08:30:13,[],Negative,Article,['UNI'],"2024/02/07, 14:10:38650",308311,6.14
Uniswap V3 Has Not Taken Over Predecessor Handles 17B Over Its First Month,In the first 30 days after its launch Uniswap V3 handled more than 17 billion in trading volume from over 288130 user wallets The post Uniswap V3 Has Not Taken Over Predecessor Handles 17B Over Its First Month appeared first on BeInCrypto,BeInCrypto,2021-06-04 14:00:00,['upgrade'],Neutral,Article,['UNI'],"2024/02/07, 14:10:12477",30853,6.03
Uniswap price analysis UNI obtains bearish momentum at 518,The Uniswap price analysis is moving in a negative direction with bearish momentum Currently the UNIUSD pair is trading at 518 and has dropped from a high of 530 to its current level,Cryptopolitan,2023-05-21 17:04:00,['tanalysis'],Negative,Article,['UNI'],"2024/02/07, 14:10:38724",308622,5.27
Price analysis 64 BTC ETH BNB ADA DOGE XRP DOT UNI ICP BCH,Continued selling at overhead resistance levels suggests that Bitcoin and altcoins could remain rangebound in the short term,Cointelegraph,2021-06-04 18:20:13,['tanalysis'],Neutral,Article,"['ADA', 'BCH', 'BNB', 'BTC', 'DOGE', 'DOT', 'ETH', 'UNI', 'XRP', 'ICP']","2024/02/07, 14:10:12401",30947,4.37
Uniswaps Groundbreaking Decision Expanding Business to Polkadot via Moonbeam Parachain,The leading decentralized exchange DEX protocol Uniswap has announced its decision to expand its operations onto the Polkadot network via the Moonbeam parachain in a momentous move that promises to revolutionize the decentralized finance DeFi scene This strategic choice could usher in a new era of crosschain liquidity improving the DeFi ecosystems effectiveness and scalability,Zycrypto,2023-05-23 21:17:21,[],Positive,Article,"['DOT', 'GLMR', 'UNI']","2024/02/07, 14:10:39214",309750,6.03
Uniswap price analysis Once again UNIUSD plunges as it reaches 5,According to the Uniswap price analysis the bearish momentum is gaining further speed Over the past week there has been a notable downturn in price and this downward trend persists today,Cryptopolitan,2023-05-24 06:39:18,['tanalysis'],Negative,Article,['UNI'],"2024/02/07, 14:10:39813",309842,3.9
ExO Economy to Launch Native Token on Uniswap,The ExO Economy project announced that it is preparing to list its native EXOS token on Uniswap The move comes as the project is releasing a number of new features including its own wallet,Crypto Daily,2021-06-04 22:00:00,[],Neutral,Article,['UNI'],"2024/02/07, 14:10:12364",30999,5.53
The best trending crypto assets with the most potential on Uniswap,Which crypto assets are gaining increasing popularity in the market Is it worthwhile to make altcoin purchases at such a sensitive time in the market,The Cryptonomist,2023-05-24 12:54:45,[],Positive,Article,['UNI'],"2024/02/07, 14:10:39710",310008,4.79
Temperature Check Uniswap V3 Deployment On Fantom,A proposal to launch Uniswaps third generation DEX or V3 on Fantoms blockchain is currently undergoing a temperature check governance voteThe proposal highlighted a market opportunity that could pull in 3040 million in weekly trading volume while onboarding a scalable network with low transaction fees for usersFantom seems next in line of EVM chains eyed by the leading decentralized exchange after expanding to BNB Chain DeFis secondlargest ecosystem by TVL The Uniswap DAO is currently considering launching the third iteration of its decentralized exchange protocol on Fantom a layer 1 blockchain with a proof of stake PoS consensus model and Ethereum Virtual Machinecompatibility EVM,EWN,2023-05-24 13:47:11,['upgrade'],Positive,Article,"['FTM', 'UNI']","2024/02/07, 14:10:39684",310050,4.27
Uniswap to Fantom DeFi Giants Major Move Might Be Imminent,Columbia Universitys unit dedicated to distributed ledger technology Blockchain at Columbia has put forward a proposal to deploy the popular decentralized exchange platform Uniswap on the Fantom blockchain The proposition which emerged in collaboration with the Fantom and Axelar teams aims to capitalize on the recent expiration of Uniswaps Business Source License BSL and expand its market reach across different ecosystems,UToday,2023-05-24 14:22:00,[],Positive,Article,"['FTM', 'UNI']","2024/02/07, 14:10:39674",310072,5.25
Uniswap Retraces to 25 Support Battles Resistance at 29,Uniswaps UNI price is rising after a minor retracement The altcoins retracement was a result of the rejection from the high of 29 The altcoin retraces to 25 support and resumes upward,Coin Idol,2021-06-05 12:18:00,[],Negative,Article,['UNI'],"2024/02/07, 14:10:12685",31092,5.03
Uniswap V3 might be making its way to this L1 blockchain,A proposal to launch Uniswaps third iteration V3 on Fantom blockchain was undergoing a temperature check governance vote,AMBCrypto,2023-05-26 02:30:53,['upgrade'],Positive,Article,['UNI'],"2024/02/07, 14:10:39844",310930,5.59
Why This Signal Means Uniswaps Bear Run Is Almost Over,The price of Uniswap the largest decentralized exchange by trading volume is down roughly 35 from Q1 2023 peaks Even so onchain data from Etherscan shows that there has been a steady increase in the number of UNI holders in the past two days,NewsBTC,2023-05-26 19:00:19,[],Positive,Article,['UNI'],"2024/02/07, 14:10:40258",311339,5.63
Uniswap V3 Explores Expansion to a New L1 Blockchain,In an exciting development within the decentralized finance DeFi landscape Uniswap V3 one of the leading decentralized exchange DEX protocols is reportedly exploring the possibility of expanding its reach by integrating with a new Layer 1 L1 blockchain This article aims to explore the potential implications and benefits of this expansion for the broader cryptocurrency ecosystem,The Currency Analytics,2023-05-26 22:30:51,['upgrade'],Positive,Article,['UNI'],"2024/02/07, 14:10:40216",311401,5.27
Uniswap retests 487 support what is the next level,UNIs selling pressure cooled off at the 487 support level offering an opportunity for a bullish rebound,AMBCrypto,2023-05-27 21:30:33,['tanalysis'],Positive,Article,['UNI'],"2024/02/07, 14:10:40497",311615,6.27
Uniswap spikes despite StarkNet Avalanche in pursuit,Unlike Q1 active users on the protocol significantly increased However the DEX volume has started shrinking,AMBCrypto,2023-05-28 10:30:13,[],Neutral,Article,"['AVAX', 'STRK', 'UNI']","2024/02/07, 14:10:40731",311680,1.9
Uniswap price analysis UNI shows bearish potential at 51,Uniswap price analysis reveals that the market is following a negative trend below the 55 mark and is likely to remain today May 29 2023 The UNIUSD pairing demonstrated a notable upward trend on May 27 2023 as the price surged from 49 to 52,Cryptopolitan,2023-05-29 20:08:56,['tanalysis'],Negative,Article,['UNI'],"2024/02/07, 14:10:40820",312214,4.15
Uniswap price analysis UNI retests 514 resistance is a break above possible,The Uniswap price analysis is bullish for today as the coin price function continues an uptrend The recent uptrend started on May 16 2023 when UNI got support at 491,Cryptopolitan,2023-05-30 07:09:38,['tanalysis'],Positive,Article,['UNI'],"2024/02/07, 14:10:41358",312335,5.73
Richard Hearts PulseX Uniswap Fork Experiences Liquidity Provider Bug Blocking Earnings,Controversial crypto proponent Richard Heart is receiving flak for bugs that are emerging with the newly launched PulseX,BeInCrypto,2023-05-31 05:55:37,['upgrade'],Negative,Article,['UNI'],"2024/02/07, 14:10:41692",312880,5.84
Uniswap UNI Price Recovery Halts Whats the Outlook,On May 24 Uniswap UNI price dropped below 5 for the first time in 2023 After a shortlived rebound effort critical onchain data are now showing early signs of another impending retracement,BeInCrypto,2023-05-31 12:00:00,[],Negative,Article,['UNI'],"2024/02/07, 14:10:41615",313020,6.63
Top 3 Cryptocurrencies To Maximize Your Investment Returns in June 2023,While the market participants remain uncertain if the recent growth in the crypto market is stable or not here are some of the top cryptocurrencies which have maintained their bullish outlook The belowmentioned coins show a strong bullish pattern whose influence could trigger a significant upswing in the near future and offer a long entry,Coingape,2023-05-31 14:38:27,[],Positive,Article,"['ADA', 'SOL', 'UNI']","2024/02/07, 14:10:41549",313124,6.33
Uniswap DEX Dominance Continues Despite Poor Price Performance For UNI,Decentralized exchange Uniswap has been making headwind and has reached new milestones in terms of the amount of money it has processed,BeInCrypto,2023-06-01 04:30:10,[],Positive,Article,['UNI'],"2024/02/07, 14:10:42049",313435,6.02
Better Buy Coinbase or Uniswap,Coinbase continues to attract the attention of highprofile value investors but dont forget about decentralized exchanges such as Uniswap,The Motley Fool,2023-06-01 12:11:00,[],Neutral,Article,['UNI'],"2024/02/07, 14:10:41949",313601,5.78
Uniswap price analysis Bulls steer the price beyond the significant 5 mark,Todays Uniswap price analysis reveals an encouraging upward trend in the cryptocurrency market highlighting a strong comeback from buyers The current focus lies on surpassing the next resistance level at 506,Cryptopolitan,2023-06-01 14:45:05,['tanalysis'],Positive,Article,['UNI'],"2024/02/07, 14:10:41884",313703,6.17
Uniswap Community Doesnt Pass Fee Switch Proposal,Uniswaps community did not vote to pass a fee switch proposal,Blockworks,2023-06-01 17:33:08,['regulations'],Negative,Article,['UNI'],"2024/02/07, 14:10:41812",313804,5.95
All you need to know about Uniswaps performance in May,Riding high on its achievements Uniswap stated it was the worlds largest onchain protocol having executed transactions of over 15 trillion,AMBCrypto,2023-06-01 18:30:24,[],Positive,Article,['UNI'],"2024/02/07, 14:10:41799",313826,6.87
Uniswap DAO rejects plan to charge LP fees UNI holders cite tax concerns,The proposal would have allowed Uniswaps governing body to receive a percentage of the fees that currently go to liquidity providers,Cointelegraph,2023-06-01 21:25:06,['taxes'],Negative,Article,['UNI'],"2024/02/07, 14:10:41763",313885,6.34
